Testni primer za prastevilo : 83 Mnozica: Z_83
----------------------------------
Vsota: 
  0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82
 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 82 81 80
 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 82 81
 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 82
 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0
----------------------------------
Obratno: 
1|42|28|21|50|14|12|52|37|25|68|7|32|6|72|26|44|60|35|54|4|34|65|45|10|16|40|3|63|36|75|13|78|22|19|30|9|59|66|27|81|2|56|17|24|74|53|64|61|5|70|8|47|20|80|43|67|73|38|18|49|79|29|48|23|39|57|11|77|51|76|15|58|46|31|71|69|33|62|55|41|82|----------------------------------
Kolicnik: 
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1 42 28 21 50 14 12 52 37 25 68  7 32  6 72 26 44 60 35 54  4 34 65 45 10 16 40  3 63 36 75 13 78 22 19 30  9 59 66 27 81  2 56 17 24 74 53 64 61  5 70  8 47 20 80 43 67 73 38 18 49 79 29 48 23 39 57 11 77 51 76 15 58 46 31 71 69 33 62 55 41 82
  2  1 56 42 17 28 24 21 74 50 53 14 64 12 61 52  5 37 70 25  8 68 47  7 20 32 80  6 43 72 67 26 73 44 38 60 18 35 49 54 79  4 29 34 48 65 23 45 39 10 57 16 11 40 77  3 51 63 76 36 15 75 58 13 46 78 31 22 71 19 69 30 33  9 62 59 55 66 41 27 82 81
  3 43  1 63 67 42 36 73 28 75 38 21 13 18 50 78 49 14 22 79 12 19 29 52 30 48 37  9 23 25 59 39 68 66 57  7 27 11 32 81 77  6  2 51 72 56 76 26 17 15 44 24 58 60 74 46 35 53 31 54 64 71  4 61 69 34  5 33 65 70 62 45  8 55 10 47 41 16 20 82 40 80
  4  2 29  1 34 56 48 42 65 17 23 28 45 24 39 21 10 74 57 50 16 53 11 14 40 64 77 12  3 61 51 52 63  5 76 37 36 70 15 25 75  8 58 68 13 47 46  7 78 20 31 32 22 80 71  6 19 43 69 72 30 67 33 26  9 73 62 44 59 38 55 60 66 18 41 35 27 49 82 54 81 79
  5 44 57 22  1 70 60 11 19 42  8 35 77 30 28 47 54 51  9 21 20  4 76 59 50 80 34 15 66 14 43 65 58 27 12 67 45 46 81 52 73 10 31  2 37 38 16 71 56 25 18 40 69 17 68 49  3 33 24  7 79 63 62 74 32 29 36 55 53  6 48 75 41 64 72 23 13 82 61 26 39 78
  6  3  2 43 51  1 72 63 56 67 76 42 26 36 17 73 15 28 44 75 24 38 58 21 60 13 74 18 46 50 35 78 53 49 31 14 54 22 64 79 71 12  4 19 61 29 69 52 34 30  5 48 33 37 65  9 70 23 62 25 45 59  8 39 55 68 10 66 47 57 41  7 16 27 20 11 82 32 40 81 80 77
  7 45 30 64 18 15  1 32 10  9 61 49 58 42  6 16 59  5 79 46 28 72 40 66 70 29 31 21 26  3 27  8 48 71 50 44 63 81 47 23 69 14 60 36  2 20 39 33 12 35 75 56 80 57 62 52 54 13 17 43 11 55 37  4 78 24 67 77 41 25 34 22 74 73 51 82 68 65 19 53 38 76
  8  4 58  2 68 29 13  1 47 34 46 56  7 48 78 42 20 65 31 17 32 23 22 28 80 45 71 24  6 39 19 21 43 10 69 74 72 57 30 50 67 16 33 53 26 11  9 14 73 40 62 64 44 77 59 12 38  3 55 61 60 51 66 52 18 63 41  5 35 76 27 37 49 36 82 70 54 15 81 25 79 75
  9 46  3 23 35 43 25 53  1 59 31 63 39 54 67 68 64 42 66 71 36 57  4 73  7 61 28 27 69 75 11 34 38 32  5 21 81 33 13 77 65 18  6 70 50  2 62 78 51 45 49 72  8 14 56 55 22 76 10 79 26 47 12 17 41 19 15 16 29 44 20 52 24 82 30 58 40 48 60 80 37 74
 10  5 31 44  2 57 37 22 38  1 16 70 71 60 56 11 25 19 18 42 40  8 69 35 17 77 68 30 49 28  3 47 33 54 24 51  7  9 79 21 63 20 62  4 74 76 32 59 29 50 36 80 55 34 53 15  6 66 48 14 75 43 41 65 64 58 72 27 23 12 13 67 82 45 61 46 26 81 39 52 78 73
 11 47 59 65 52 71 49 74 75 26  1 77 20 66 45 37 69 79 53 13 44 42 51 80 27 10 25 33 29 64 78 60 28 76 43 81 16 68 62 48 61 22 35 21 15 67  2 40  7 55 23  5 19 54 50 58 73 56  3 32 41 39 70 30  4 14 46 38 17 63  6 82 57  8  9 34 12 31 18 24 36 72
 12  6  4  3 19  2 61 43 29 51 69  1 52 72 34 63 30 56  5 67 48 76 33 42 37 26 65 36  9 17 70 73 23 15 62 28 25 44 45 75 59 24  8 38 39 58 55 21 68 60 10 13 66 74 47 18 57 46 41 50  7 35 16 78 27 53 20 49 11 31 82 14 32 54 40 22 81 64 80 79 77 71
 13 48 32 24 69 16 73 12 66 76 54  8  1 78 23  6 74 33 40 38 52 27 15  4 47 42 22 39 72 53 62  3 18 37 81 58 34 20 28 19 57 26 64 55 63 49 25  2 46 65 80 21 30 11 44 61 41 36 79 68 56 31 45 43 50  9 77 60  5 82 75 29  7 17 71 10 67 14 59 51 35 70
 14  7 60 45 36 30  2 64 20 18 39 15 33  1 12 32 35 10 75  9 56 61 80 49 57 58 62 42 52  6 54 16 13 59 17  5 43 79 11 46 55 28 37 72  4 40 78 66 24 70 67 29 77 31 41 21 25 26 34  3 22 27 74  8 73 48 51 71 82 50 68 44 65 63 19 81 53 47 38 23 76 69
 15 49  5 66  3 44 14 33 57 43 24 22 65  7  1 58 79 70 27 63 60 12 62 11 67 74 19 45 32 42 46 29  8 81 36 35 52 55 77 73 53 30 10  6 28 31 48 47  2 75 54 37 41 51 38 64  9 16 72 21 71 23 20 56 13  4 25 82 76 18 61 59 40 26 50 69 39 80 17 78 34 68
 16  8 33  4 53 58 26  2 11 68  9 29 14 13 73  1 40 47 62 34 64 46 44 56 77  7 59 48 12 78 38 42  3 20 55 65 61 31 60 17 51 32 66 23 52 22 18 28 63 80 41 45  5 71 35 24 76  6 27 39 37 19 49 21 36 43 82 10 70 69 54 74 15 72 81 57 25 30 79 50 75 67
 17 50 61 25 20 72 38 54 48 10 77 36 46 19 62 27  1 24 14  5 68 80 26 18  4 23 16 51 75 31 30 55 81 42 74 12 70  7 43 44 49 34 39 40 76 13 71  9 41  2 28 53 52  8 32 67 60 79 65 57  3 15 78 69 59 82 56 21 64 37 47  6 73 35 29 45 11 63 58 22 33 66
 18  9  6 46 70  3 50 23  2 35 62 43 78 25 51 53 45  1 49 59 72 31  8 63 14 39 56 54 55 67 22 68 76 64 10 42 79 66 26 71 47 36 12 57 17  4 41 73 19  7 15 61 16 28 29 27 44 69 20 75 52 11 24 34 82 38 30 32 58  5 40 21 48 81 60 33 80 13 37 77 74 65
 19 51 34 67 37 17 62 75 39 60 47 50 27 31 40 79  6 61  1 30 76 65 73 25 24 55 13 57 35 20 14 81 71  3 29 72  5 42  9 15 45 38 68 74 41 78 11 54 80 12  2 69 63 48 26 70 28 59 58 10 18  7 53 82 22 77  4 43 52 56 33 36 23 44  8 21 66 46 16 49 32 64
 20 10 62  5  4 31 74 44 76  2 32 57 59 37 29 22 50 38 36  1 80 16 55 70 34 71 53 60 15 56  6 11 66 25 48 19 14 18 75 42 43 40 41  8 65 69 64 35 58 17 72 77 27 68 23 30 12 49 13 28 67  3 82 47 45 33 61 54 46 24 26 51 81  7 39  9 52 79 78 21 73 63
 21 52  7 26 54 45  3 13 30 27 17 64  8 43 18 48 11 15 71 55  1 50 37 32 44  4 10 63 78  9 81 24 61 47 67 49 23 77 58 69 41 42 14 25  6 60 34 16 36 22 59  2 74  5 20 73 79 39 51 46 33 82 28 12 68 72 35 65 40 75 19 66 56 53 70 80 38 29 57 76 31 62
 22 11 35 47 21 59 15 65 67 52  2 71 40 49  7 74 55 75 23 26  5  1 19 77 54 20 50 66 58 45 73 37 56 69  3 79 32 53 41 13 39 44 70 42 30 51  4 80 14 27 46 10 38 25 17 33 63 29  6 64 82 78 57 60  8 28  9 76 34 43 12 81 31 16 18 68 24 62 36 48 72 61
 23 53 63 68 71 73 27 34 21 77 70 78 72 55 79 17 16 52 58 80  9 35  1 39 64 36  7 69 38 81 65 50 51  8 22 26 41 29 24 40 37 46 43 59 54 42 57 61 75 32 33 18  2 45 14 76 47 19 44 82 48 74  3 25 31 67 66  4 28 11  5 13  6 62 49 56 10 12 15 20 30 60
 24 12  8  6 38  4 39  3 58 19 55  2 21 61 68 43 60 29 10 51 13 69 66  1 74 52 47 72 18 34 57 63 46 30 41 56 50  5  7 67 35 48 16 76 78 33 27 42 53 37 20 26 49 65 11 36 31  9 82 17 14 70 32 73 54 23 40 15 22 62 81 28 64 25 80 44 79 45 77 75 71 59
 25 54 36 27  5 18 51 55 12 44 40  9 53 67 57 69 21  6 45 22 17 20 48 46  1 68  4 75 81 70 49 76 41 52 60  3 59 64 73 11 33 50 72 10 19 24 80 23 31 42  7 34 13  2  8 79 15 82 37 35 63 66 61 38 77 62 14 26 16 30 74 43 39 71 28 32 65 78 56 47 29 58
 26 13 64 48 55 32 63 24 49 69 25 16  2 73 46 12 65 66 80 76 21 54 30  8 11  1 44 78 61 23 41  6 36 74 79 33 68 40 56 38 31 52 45 27 43 15 50  4  9 47 77 42 60 22  5 39 82 72 75 53 29 62  7  3 17 18 71 37 10 81 67 58 14 34 59 20 51 28 35 19 70 57
 27 55  9 69 22 46 75 76  3 11 10 23 34 79 35 38 26 43 32 47 25  5 12 53 21 17  1 81 41 59 33 19 31 13 15 63 77 16 39 65 29 54 18 44 67  6 20 68 70 52 64 50 24 42  2 82 66 62 30 71 78 58 36 51 40 57 45 48  4 49 60 73 72 80  7  8 37 61 14 74 28 56
 28 14 37  7 72 60  4 45 40 36 78 30 66  2 24 64 70 20 67 18 29 39 77 15 31 33 41  1 21 12 25 32 26 35 34 10  3 75 22  9 27 56 74 61  8 80 73 49 48 57 51 58 71 62 82 42 50 52 68  6 44 54 65 16 63 13 19 59 81 17 53  5 47 43 38 79 23 11 76 46 69 55
 29 56 65 28 39 74 16 14 77 61 63 37 15  8 13  7 31 80 19 72 33 73 59 60 41 49 81  4  1 48 17 45 21 57 53 40 12 51  5 36 25 58 47 78 32 71 43 30 26 62 38 66 35 82 79  2 34 42 23 24 10 50 11 64  3 52 76 70 75 68 46 20 22  6 69 67  9 44 55 18 27 54
 30 15 10 49  6  5 28 66 31  3 48 44 47 14  2 33 75 57 54 43 37 24 41 22 51 65 38  7 64  1  9 58 16 79 72 70 21 27 71 63 23 60 20 12 56 62 13 11  4 67 25 74 82 19 76 45 18 32 61 42 59 46 40 29 26  8 50 81 69 36 39 35 80 52 17 55 78 77 34 73 68 53
 31 57 38 70 56 19 40 35 68 28 33 51 79 20 74 59 36 34  6 14 41 58 23 67 61 81 78 10 44 37  1 71 11 18  8 17 30  3 54  7 21 62 76 29 80 53 66 75 65 72 12 82 46 39 73  5  2 22 16 60 25 42 69 77 49 47 24  9 63  4 32 50 55 15 48 43 64 27 13 45 26 52
 32 16 66  8 23 33 52  4 22 53 18 58 28 26 63  2 80 11 41 68 45  9  5 29 71 14 35 13 24 73 76  1  6 40 27 47 39 62 37 34 19 64 49 46 21 44 36 56 43 77 82  7 10 59 70 48 69 12 54 78 74 38 15 42 72  3 81 20 57 55 25 65 30 61 79 31 50 60 75 17 67 51
 33 58 11 29 73 47 64 56 59 78  3 65 60 32 52 28 41 71 76 39 49 43 70 74 81 30 75 16  4 26 68 14  1 62 46 77 48 38 20 61 17 66 22 63 45 35  6 37 21 82 69 15 57 79 67  8 53  2  9 13 40 34 44  7 12 42 55 31 51 23 18 80  5 24 27 19 36 10 54 72 25 50
 34 17 39 50 40 61 76 25 13 20 71 72  9 38 41 54  2 48 28 10 53 77 52 36  8 46 32 19 67 62 60 27 79  1 65 24 57 14  3  5 15 68 78 80 69 26 59 18 82  4 56 23 21 16 64 51 37 75 47 31  6 30 73 55 35 81 29 42 45 74 11 12 63 70 58  7 22 43 33 44 66 49
 35 59 67 71  7 75  5 77 50 45 56 79 41 44 30 80 46 25 63 64 57 28 34 81 18 62 72 22 47 15 52 40 74 23  1 54 66 73 69 32 13 70 51 14 10 17 29 82 60  9 43 31 68 36 61 11 21 65  2 49 55 26 19 20 58 37  3 53 39 42  4 27 38 33  6 78  8 76 12 16 24 48
 36 18 12  9 57  6 17 46  4 70 41  3 73 50 19 23  7  2 15 35 61 62 16 43 28 78 29 25 27 51 44 53 69 45 20  1 75 49 52 59 11 72 24 31 34  8 82 63 38 14 30 39 32 56 58 54  5 55 40 67 21 22 48 68 81 76 60 64 33 10 80 42 13 79 37 66 77 26 74 71 65 47
 37 60 40 30 24 20 29 15 41 12 26 10 22 56  8 49 51 62 50  6 65 13 81  5 38 11 69 28  7  4 36 66 64 67 39 31  1 25 35  3  9 74 80 48 58 82 52 44 16 19 17 47 79 76 55 14 72 45 78  2 70 18 77 33 21 32 34 75 27 61 73 57 71 42 68 54 63 59 53 43 23 46
 38 19 68 51 74 34 41 67 78 37 11 17 54 62 80 75 12 39  2 60 69 47 63 50 48 27 26 31 70 40 28 79 59  6 58 61 10  1 18 30  7 76 53 65 82 73 22 25 77 24  4 55 43 13 52 57 56 35 33 20 36 14 23 81 44 71  8  3 21 29 66 72 46  5 16 42 49  9 32 15 64 45
 39 61 13 72 41 48 53 36 32 62 79 24  3 68 69 18 56 16 37 31 73 81 45 12 58 43 66 34 50 76 20  9 54 28 77  8 19 60  1 57  5 78 26 82 23 64 75  6 55 29 74 63  7 33 49 17 40 25 71 38  2 10 52 46 67 27 65 14 15 80 59  4 21 51 47 30 35 42 11 70 22 44
 40 20 41 10  8 62 65  5 69  4 64 31 35 74 58 44 17 76 72  2 77 32 27 57 68 59 23 37 30 29 12 22 49 50 13 38 28 36 67  1  3 80 82 16 47 55 45 70 33 34 61 71 54 53 46 60 24 15 26 56 51  6 81 11  7 66 39 25  9 48 52 19 79 14 78 18 21 75 73 42 63 43
 41 62 69 31 58 76 77 57 23 29 49 38 67 80 47 70 61 53 24 56 81 66  9 19 78 75 63 40 10 65  4 35 44 72 32 68 37 12 50 28  1 82 55 33 71 46 15 51 11 39 48 79 18 73 43 20  8  5 64 74 17  2 27 59 30 22 13 36  3 16 45 34 54 60 26  6  7 25 52 14 21 42
 42 21 14 52 25  7  6 26 60 54 34 45 16  3 36 13 22 30 59 27  2 17 74 64  5  8 20 43 73 18 79 48 39 11 51 15 46 71 33 55 82  1 28 50 12 37 68 32 72 44 35  4 65 10 40 63 75 78 19  9 66 81 56 24 53 61 70 47 80 67 38 49 29 23 57 77 76 58 31 69 62 41
 43 63 42 73 75 21 18 78 14 79 19 52 48  9 25 39 66  7 11 81  6 51 56 26 15 24 60 46 53 54 71 61 34 33 70 45 55 47 16 82 80  3  1 67 36 28 38 13 50 49 22 12 29 30 37 23 59 68 57 27 32 77  2 72 76 17 44 58 74 35 31 64  4 69  5 65 62  8 10 41 20 40
 44 22 70 11 42 35 30 47 51 21  4 59 80 15 14 65 27 67 46 52 10  2 38 71 25 40 17 49 33  7 63 74 29 55  6 75 64 23 82 26 78  5 57  1 60 19  8 77 28 54  9 20 76 50 34 66 43 58 12 45 81 73 31 37 16 56 18 69 68  3 24 79 62 32 36 53 48 41 72 13 61 39
 45 64 15 32  9 49 42 16  5 46 72 66 29 21  3  8 71 44 81 23 14 36 20 33 35 56 57 52 13 43 55  4 24 77 25 22 73 82 65 53 76  7 30 18  1 10 61 58  6 59 79 28 40 70 31 26 27 48 50 63 47 69 60  2 39 12 75 80 62 54 17 11 37 78 67 41 34 74 51 68 19 38
 46 23 43 53 59 63 54 68 42 71 57 73 61 27 75 34 32 21 33 77 18 70  2 78 45 72 14 55 76 79 47 17 19 16 44 52 82 58 48 80 74  9  3 35 25  1 31 39 67 64 66 36  4  7 28 69 11 38  5 81 13 65  6 50 62 51 49  8 56 22 10 26 12 41 15 29 20 24 30 40 60 37
 47 65 71 74 26 77 66 37 79 13 42 80 10 33 64 60 76 81 68 48 22 21 67 40 55  5 54 58 56 32 39 30 14 38 63 82  8 34 31 24 72 11 59 52 49 75  1 20 45 69 53 44 51 27 25 29 78 28 43 16 62 61 35 15  2  7 23 19 50 73  3 41 70  4 46 17  6 57  9 12 18 36
 48 24 16 12 76  8 78  6 33 38 27  4 42 39 53  3 37 58 20 19 26 55 49  2 65 21 11 61 36 68 31 43  9 60 82 29 17 10 14 51 70 13 32 69 73 66 54  1 23 74 40 52 15 47 22 72 62 18 81 34 28 57 64 63 25 46 80 30 44 41 79 56 45 50 77  5 75  7 71 67 59 35
 49 66 44 33 43 22  7 58 70 63 12 11 74 45 42 29 81 35 55 73 30  6 31 47 75 37 51 64 16 21 23 56  4 82 18 59 26 69 80 78 68 15  5  3 14 57 24 65  1 79 27 60 62 67 19 32 46  8 36 52 77 53 10 28 48  2 54 41 38  9 72 71 20 13 25 76 61 40 50 39 17 34
 50 25 72 54 10 36 19 27 24  5 80 18 23 51 31 55 42 12  7 44 34 40 13  9  2 53  8 67 79 57 15 69 82 21 37  6 35 45 63 22 66 17 61 20 38 48 77 46 62  1 14 68 26  4 16 75 30 81 74 70 43 49 39 76 71 41 28 52 32 60 65  3 78 59 56 64 47 73 29 11 58 33
 51 67 17 75 60 50 31 79 61 30 65 25 55 57 20 81  3 72 42 15 38 74 78 54 12 69 48 70 59 10  7 82 77 43 56 36 44 21 46 49 64 19 34 37 62 39 47 27 40  6  1 76 73 24 13 35 14 71 29  5  9 45 68 41 11 80  2 63 26 28 58 18 53 22  4 52 33 23  8 66 16 32
 52 26 45 13 27 64 43 48 15 55 50 32  4 63  9 24 47 49 77 69 42 25 60 16 22  2  5 73 39 46 82 12 72 65 75 66 53 80 29 76 62 21  7 54  3 30 17  8 18 11 71  1 37 44 10 78 81 61 67 23 58 41 14  6 34 36 59 74 20 79 51 33 28 68 35 40 19 56 70 38 57 31
 53 68 73 34 77 78 55 17 52 80 35 39 36 69 81 50  8 26 29 40 46 59 42 61 32 18 45 76 19 82 74 25 67  4 11 13 62 56 12 20 60 23 63 71 27 21 70 72 79 16 58  9  1 64  7 38 65 51 22 41 24 37 43 54 57 75 33  2 14 47 44 48  3 31 66 28  5  6 49 10 15 30
 54 27 18 55 44  9 67 69  6 22 20 46 68 75 70 76 52  3 64 11 50 10 24 23 42 34  2 79 82 35 66 38 62 26 30 43 71 32 78 47 58 25 36  5 51 12 40 53 57 21 45 17 48  1  4 81 49 41 60 59 73 33 72 19 80 31  7 13  8 15 37 63 61 77 14 16 74 39 28 65 56 29
 55 69 46 76 11 23 79 38 43 47  5 53 17 81 59 19 13 63 16 65 54 44  6 68 52 50 42 82 62 71 58 51 57 48 49 73 80  8 61 74 56 27  9 22 75  3 10 34 35 26 32 25 12 21  1 41 33 31 15 77 39 29 18 67 20 70 64 24  2 66 30 78 36 40 45  4 60 72  7 37 14 28
 56 28 74 14 61 37  8  7 80 72 73 60 49  4 48 45 57 40 51 36 58 78 71 30 62 66 82  2 42 24 50 64 52 70 68 20  6 67 44 18 54 29 65 39 16 77 63 15 13 31 19 33 59 41 81  1 17 21 53 12  5 25 47 32 43 26 38 35 79 34 23 10 11  3 76 75 46 22 69  9 55 27
 57 70 19 35 28 51 20 59 34 14 58 67 81 10 37 71 18 17  3  7 62 29 53 75 72 82 39  5 22 60 42 77 47  9  4 50 15 43 27 45 52 31 38 56 40 68 33 79 74 36  6 41 23 61 78 44  1 11  8 30 54 21 76 80 66 65 12 46 73  2 16 25 69 49 24 63 32 55 48 64 13 26
 58 29 47 56 78 65 32 28 71 39 43 74 30 16 26 14 62 77 38 61 66 63 35 37 82 15 79  8  2 13 34  7 42 31 23 80 24 19 10 72 50 33 11 73 64 59  3 60 52 41 76 49 70 81 75  4 68  1 46 48 20 17 22 45  6 21 69 57 67 53  9 40 44 12 55 51 18  5 27 36 54 25
 59 71 75 77 45 79 44 80 25 64 28 81 62 22 15 40 23 54 73 32 70 14 17 82  9 31 36 11 65 49 26 20 37 53 42 27 33 78 76 16 48 35 67  7  5 50 56 41 30 46 63 57 34 18 72 47 52 74  1 66 69 13 51 10 29 60 43 68 61 21  2 55 19 58  3 39  4 38  6  8 12 24
 60 30 20 15 12 10 56 49 62  6 13  5 11 28  4 66 67 31 25  3 74 48 82 44 19 47 76 14 45  2 18 33 32 75 61 57 42 54 59 43 46 37 40 24 29 41 26 22  8 51 50 65 81 38 69  7 36 64 39  1 35  9 80 58 52 16 17 79 55 72 78 70 77 21 34 27 73 71 68 63 53 23
 61 72 48 36 62 24 68 18 16 31 81 12 43 34 76  9 28  8 60 57 78 82 64  6 29 63 33 17 25 38 10 46 27 14 80  4 51 30 42 70 44 39 13 41 53 32 79  3 69 56 37 73 45 58 66 50 20 54 77 19  1  5 26 23 75 55 74  7 49 40 71  2 52 67 65 15 59 21 47 35 11 22
 62 31 76 57 29 38 80 70 53 56 66 19 75 40 65 35 72 68 12 28 82 33 46 51 39 79 73 20  5 74  2 59 22 36 16 34 60  6 25 14 42 41 69 58 77 23 49 67 47 61 24 81  9 78 63 10  4 44 32 37 50  1 55 71 15 11 48 18 43  8 64 17 27 30 13  3 45 54 26  7 52 21
 63 73 21 78 79 52  9 39  7 81 51 26 24 46 54 61 33 45 47 82  3 67 28 13 49 12 30 23 68 27 77 72 17 58 35 64 69 65  8 41 40 43 42 75 18 14 19 48 25 66 11  6 56 15 60 53 71 34 70 55 16 80  1 36 38 50 22 29 37 59 57 32  2 76 44 74 31  4  5 62 10 20
 64 32 49 16 46 66 21  8 44 23 36 33 56 52 43  4 77 22 82 53  7 18 10 58 59 28 70 26 48 63 69  2 12 80 54 11 78 41 74 68 38 45 15  9 42  5 72 29  3 71 81 14 20 35 57 13 55 24 25 73 65 76 30  1 61  6 79 40 31 27 50 47 60 39 75 62 17 37 67 34 51 19
 65 74 77 37 13 80 33 60 81 48 21 40  5 58 32 30 38 82 34 24 11 52 75 20 69 44 27 29 28 16 61 15  7 19 73 41  4 17 57 12 36 47 71 26 66 79 42 10 64 76 68 22 67 55 54 56 39 14 63  8 31 72 59 49  1 45 53 51 25 78 43 62 35  2 23 50  3 70 46  6  9 18
 66 33 22 58 63 11 45 29 35 73  6 47 37 64 21 56 82 59 69 78 15  3 57 65 79 60 67 32  8 52 53 28  2 41  9 71 13 76 40 39 34 49 44 43  7 70 12 74 42 81 55 30 31 75 51 16 23  4 18 26 80 68  5 14 24  1 27 62 19 46 36 77 10 48 54 38 72 20 25 61 50 17
 67 75 50 79 30 25 57 81 72 15 74 54 69 70 10 82 43 36 21 49 19 37 39 27  6 76 24 35 71  5 45 41 80 63 28 18 22 52 23 66 32 51 17 60 31 61 65 55 20  3 42 38 78 12 48 59  7 77 56 44 46 64 34 62 47 40  1 73 13 14 29  9 68 11  2 26 58 53  4 33  8 16
 68 34 78 17 80 39 69 50 26 40 59 61 18 76 82 25  4 13 56 20 23 71 21 72 16  9 64 38 51 41 37 54 75  2 47 48 31 28  6 10 30 53 73 77 55 52 35 36 81  8 29 46 42 32 45 19 74 67 11 62 12 60 63 27 70 79 58  1  7 65 22 24 43 57 33 14 44  3 66  5 49 15
 69 76 23 38 47 53 81 19 63 65 44 68 50 82 71 51 48 73  8 74 27 22  3 34 26 25 21 41 31 77 29 67 70 24 66 78 40  4 72 37 28 55 46 11 79 43  5 17 59 13 16 54  6 52 42 62 58 57 49 80 61 56  9 75 10 35 32 12  1 33 15 39 18 20 64  2 30 36 45 60  7 14
 70 35 51 59 14 67 10 71 17  7 29 75 82  5 60 77  9 50 43 45 31 56 68 79 36 41 61 44 11 30 21 80 65 46  2 25 49 63 55 64 26 57 19 28 20 34 58 81 37 18  3 62 53 72 39 22 42 47  4 15 27 52 38 40 33 74  6 23 78  1  8 54 76 66 12 73 16 69 24 32 48 13
 71 77 79 80 64 81 22 40 54 32 14 82 31 11 49 20 53 27 78 16 35  7 50 41 46 57 18 47 74 66 13 10 60 68 21 55 58 39 38  8 24 59 75 45 44 25 28 62 15 23 73 70 17  9 36 65 26 37 42 33 76 48 67  5 56 30 63 34 72 52  1 69 51 29 43 61  2 19  3  4  6 12
 72 36 24 18 31 12 34  9  8 57 82  6 63 17 38 46 14  4 30 70 39 41 32  3 56 73 58 50 54 19  5 23 55  7 40  2 67 15 21 35 22 61 48 62 68 16 81 43 76 28 60 78 64 29 33 25 10 27 80 51 42 44 13 53 79 69 37 45 66 20 77  1 26 75 74 49 71 52 65 59 47 11
 73 78 52 39 81 26 46 61 45 82 67 13 12 23 27 72 58 64 65 41 43 75 14 48 66  6 15 53 34 55 80 36 50 29 59 32 76 74  4 62 20 63 21 79  9  7 51 24 54 33 47  3 28 49 30 68 77 17 35 69  8 40 42 18 19 25 11 56 60 71 70 16  1 38 22 37 57  2 44 31  5 10
 74 37 80 60 48 40 58 30 82 24 52 20 44 29 16 15 19 41 17 12 47 26 79 10 76 22 55 56 14  8 72 49 45 51 78 62  2 50 70  6 18 65 77 13 33 81 21  5 32 38 34 11 75 69 27 28 61  7 73  4 57 36 71 66 42 64 68 67 54 39 63 31 59  1 53 25 43 35 23  3 46  9
 75 79 25 81 15 54 70 82 36 49 37 27 76 35  5 41 63 18 52 66 51 60 61 55  3 38 12 59 77 44 64 62 40 73 14  9 11 26 53 33 16 67 50 30 57 72 74 69 10 43 21 19 39  6 24 71 45 80 28 22 23 32 17 31 65 20 42 78 48  7 56 46 34 47  1 13 29 68  2 58  4  8
 76 38 53 19 65 68 82 51 73 74 22 34 25 41 77 67 24 78  4 37 55 11 43 17 13 54 52 62 57 80 56 75 35 12 33 39 20  2 36 60 14 69 23 47 81 63 44 50 71 48  8 27  3 26 21 31 29 70 66 40 72 28 46 79  5 59 16  6 42 58 49 61  9 10 32  1 15 18 64 30 45  7
 77 80 81 40 32 82 11 20 27 16  7 41 57 47 66 10 68 55 39  8 59 45 25 62 23 70  9 65 37 33 48  5 30 34 52 69 29 61 19  4 12 71 79 64 22 54 14 31 49 53 78 35 50 46 18 74 13 60 21 58 38 24 75 44 28 15 73 17 36 26 42 76 67 56 63 72  1 51 43  2  3  6
